Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2021-01-26,4:21 PM,32 F,30 F,93 %,E,20 mph,30 mph,29.44 in,0.0 in,Light Snow
2021-01-26,4:38 PM,32 F,30 F,93 %,ENE,20 mph,25 mph,29.44 in,0.0 in,Light Snow
2021-01-26,4:45 PM,32 F,30 F,93 %,ENE,17 mph,26 mph,29.45 in,0.0 in,Light Snow
2021-01-26,4:48 PM,32 F,30 F,93 %,ENE,17 mph,26 mph,29.45 in,0.0 in,Light Snow
2021-01-26,4:49 PM,32 F,30 F,93 %,ENE,17 mph,26 mph,29.45 in,0.0 in,Light Snow
2021-01-26,5:00 PM,32 F,30 F,93 %,NE,16 mph,28 mph,29.45 in,0.0 in,Light Snow
2021-01-26,5:01 PM,32 F,30 F,93 %,NE,18 mph,28 mph,29.45 in,0.0 in,Light Snow
2021-01-26,5:04 PM,32 F,28 F,87 %,NE,21 mph,0 mph,29.45 in,0.0 in,Light Snow / Windy
2021-01-26,5:07 PM,30 F,28 F,93 %,NE,21 mph,0 mph,29.45 in,0.0 in,Light Snow / Windy
2021-01-26,5:09 PM,30 F,28 F,93 %,NE,20 mph,25 mph,29.45 in,0.0 in,Light Snow
2021-01-26,5:27 PM,30 F,27 F,86 %,NE,14 mph,22 mph,29.45 in,0.0 in,Light Snow
2021-01-26,6:00 PM,28 F,27 F,93 %,N,10 mph,18 mph,29.47 in,0.0 in,Light Snow
2021-01-26,6:18 PM,28 F,27 F,93 %,N,13 mph,18 mph,29.47 in,0.0 in,Light Snow
2021-01-26,6:25 PM,28 F,25 F,86 %,N,17 mph,25 mph,29.47 in,0.0 in,Light Snow
2021-01-26,6:34 PM,28 F,25 F,86 %,N,10 mph,25 mph,29.49 in,0.0 in,Light Snow
2021-01-26,6:42 PM,28 F,25 F,86 %,N,18 mph,25 mph,29.49 in,0.0 in,Light Snow
2021-01-26,6:50 PM,28 F,25 F,86 %,N,15 mph,24 mph,29.49 in,0.0 in,Light Snow
2021-01-26,7:00 PM,28 F,25 F,86 %,N,16 mph,24 mph,29.49 in,0.0 in,Light Snow
2021-01-26,7:20 PM,30 F,23 F,75 %,N,18 mph,24 mph,29.51 in,0.0 in,Light Snow
2021-01-26,8:00 PM,28 F,25 F,86 %,NNE,15 mph,30 mph,29.52 in,0.0 in,Light Snow
2021-01-26,8:03 PM,28 F,25 F,86 %,N,15 mph,22 mph,29.52 in,0.0 in,Wintry Mix
2021-01-26,8:09 PM,28 F,25 F,86 %,N,12 mph,23 mph,29.52 in,0.0 in,Wintry Mix
2021-01-26,8:33 PM,28 F,23 F,80 %,N,14 mph,30 mph,29.54 in,0.0 in,Light Freezing Rain
2021-01-26,8:34 PM,28 F,23 F,80 %,N,14 mph,30 mph,29.54 in,0.0 in,Light Rain
2021-01-26,8:36 PM,28 F,23 F,80 %,NNE,17 mph,25 mph,29.54 in,0.0 in,Wintry Mix
2021-01-26,8:42 PM,28 F,23 F,80 %,N,13 mph,25 mph,29.54 in,0.0 in,Light Snow
2021-01-26,9:00 PM,28 F,23 F,80 %,N,15 mph,23 mph,29.56 in,0.0 in,Light Snow
2021-01-26,10:00 PM,28 F,21 F,74 %,N,17 mph,24 mph,29.59 in,0.0 in,Light Snow
2021-01-26,10:13 PM,28 F,21 F,74 %,N,14 mph,23 mph,29.59 in,0.0 in,Cloudy
2021-01-26,10:21 PM,28 F,21 F,74 %,N,12 mph,24 mph,29.59 in,0.0 in,Light Snow
2021-01-26,11:00 PM,27 F,21 F,80 %,N,15 mph,24 mph,29.61 in,0.0 in,Light Snow
2021-01-26,11:18 PM,27 F,21 F,80 %,NNW,12 mph,17 mph,29.63 in,0.0 in,Mostly Cloudy
2021-01-26,12:00 AM,27 F,19 F,74 %,NW,13 mph,0 mph,29.66 in,0.0 in,Fair
2021-01-27,1:00 AM,25 F,19 F,80 %,N,8 mph,17 mph,29.71 in,0.0 in,Fair
2021-01-27,2:00 AM,27 F,19 F,74 %,NNW,8 mph,17 mph,29.73 in,0.0 in,Cloudy
2021-01-27,3:00 AM,25 F,19 F,80 %,NW,7 mph,0 mph,29.75 in,0.0 in,Cloudy
2021-01-27,4:00 AM,25 F,19 F,80 %,NW,12 mph,0 mph,29.81 in,0.0 in,Fair
2021-01-27,5:00 AM,23 F,18 F,80 %,NW,9 mph,0 mph,29.81 in,0.0 in,Fair
2021-01-27,6:00 AM,23 F,18 F,80 %,NW,9 mph,0 mph,29.86 in,0.0 in,Fair
2021-01-27,7:00 AM,23 F,18 F,80 %,NW,8 mph,0 mph,29.87 in,0.0 in,Fair
2021-01-27,8:00 AM,23 F,18 F,80 %,WNW,8 mph,0 mph,29.90 in,0.0 in,Fair
2021-01-27,8:25 AM,25 F,18 F,74 %,WNW,9 mph,0 mph,29.90 in,0.0 in,Light Snow
2021-01-27,8:41 AM,25 F,18 F,74 %,NW,9 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2021-01-27,8:53 AM,25 F,18 F,74 %,NW,12 mph,0 mph,29.90 in,0.0 in,Light Snow
2021-01-27,9:00 AM,25 F,18 F,74 %,NW,8 mph,0 mph,29.90 in,0.0 in,Light Snow
2021-01-27,9:05 AM,25 F,18 F,74 %,NW,9 mph,0 mph,29.90 in,0.0 in,Fair
2021-01-27,10:00 AM,25 F,18 F,74 %,NW,10 mph,0 mph,29.91 in,0.0 in,Fair
2021-01-27,11:00 AM,27 F,18 F,69 %,NW,12 mph,17 mph,29.94 in,0.0 in,Partly Cloudy
2021-01-27,12:00 PM,27 F,16 F,64 %,NNW,10 mph,23 mph,29.94 in,0.0 in,Fair
2021-01-27,1:00 PM,27 F,14 F,59 %,N,10 mph,18 mph,29.93 in,0.0 in,Fair
2021-01-27,2:00 PM,27 F,16 F,64 %,WNW,9 mph,17 mph,29.94 in,0.0 in,Fair
2021-01-27,3:00 PM,27 F,16 F,64 %,NNW,8 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy
2021-01-27,4:00 PM,27 F,14 F,59 %,N,9 mph,0 mph,29.94 in,0.0 in,Cloudy
2021-01-27,5:00 PM,25 F,14 F,64 %,N,10 mph,17 mph,29.95 in,0.0 in,Fair
2021-01-27,6:00 PM,25 F,12 F,59 %,NW,14 mph,21 mph,29.95 in,0.0 in,Fair
2021-01-27,7:00 PM,23 F,12 F,63 %,NW,12 mph,18 mph,29.96 in,0.0 in,Fair
2021-01-27,8:00 PM,21 F,14 F,74 %,NW,12 mph,21 mph,29.97 in,0.0 in,Fair
2021-01-27,9:00 PM,21 F,14 F,74 %,NW,9 mph,0 mph,29.99 in,0.0 in,Fair
2021-01-27,10:00 PM,21 F,14 F,74 %,NW,8 mph,0 mph,29.99 in,0.0 in,Partly Cloudy
2021-01-27,11:00 PM,21 F,12 F,68 %,N,8 mph,0 mph,30.00 in,0.0 in,Cloudy
2021-01-27,12:00 AM,19 F,12 F,74 %,NNW,7 mph,0 mph,30.02 in,0.0 in,Fair
2021-01-28,1:00 AM,18 F,9 F,68 %,NW,9 mph,0 mph,30.02 in,0.0 in,Fair
2021-01-28,2:00 AM,18 F,9 F,68 %,NNW,7 mph,0 mph,30.03 in,0.0 in,Fair
2021-01-28,3:00 AM,16 F,9 F,73 %,WNW,8 mph,0 mph,30.02 in,0.0 in,Fair
2021-01-28,4:00 AM,16 F,7 F,68 %,NNW,6 mph,0 mph,30.03 in,0.0 in,Fair
2021-01-28,4:30 AM,16 F,7 F,68 %,NW,9 mph,0 mph,30.03 in,0.0 in,Light Snow
2021-01-28,4:43 AM,16 F,7 F,68 %,NW,9 mph,0 mph,30.03 in,0.0 in,Mostly Cloudy
2021-01-28,5:00 AM,16 F,7 F,68 %,NNW,10 mph,0 mph,30.03 in,0.0 in,Fair
2021-01-28,6:00 AM,14 F,5 F,67 %,NW,7 mph,0 mph,30.05 in,0.0 in,Fair
2021-01-28,7:00 AM,12 F,3 F,67 %,NW,12 mph,0 mph,30.08 in,0.0 in,Fair
2021-01-28,9:00 AM,10 F,3 F,73 %,NW,8 mph,0 mph,30.11 in,0.0 in,Mostly Cloudy
2021-01-28,9:07 AM,10 F,3 F,73 %,NW,9 mph,0 mph,30.11 in,0.0 in,Light Snow
2021-01-28,9:17 AM,10 F,3 F,73 %,NNW,8 mph,0 mph,30.11 in,0.0 in,Light Snow
2021-01-28,10:00 AM,12 F,3 F,67 %,NW,12 mph,0 mph,30.12 in,0.0 in,Light Snow
2021-01-28,10:01 AM,12 F,3 F,67 %,NW,12 mph,0 mph,30.12 in,0.0 in,Light Snow
2021-01-28,10:14 AM,12 F,3 F,67 %,N,8 mph,0 mph,30.12 in,0.0 in,Fair
2021-01-28,10:37 AM,12 F,3 F,67 %,N,6 mph,0 mph,30.14 in,0.0 in,Light Snow
2021-01-28,10:53 AM,12 F,5 F,73 %,NW,8 mph,0 mph,30.14 in,0.0 in,Mostly Cloudy
2021-01-28,11:00 AM,14 F,5 F,67 %,NNW,6 mph,0 mph,30.14 in,0.0 in,Mostly Cloudy
2021-01-28,12:00 PM,14 F,5 F,67 %,NNW,6 mph,0 mph,30.14 in,0.0 in,Partly Cloudy
2021-01-28,12:51 PM,18 F,7 F,63 %,WNW,17 mph,23 mph,30.12 in,0.0 in,Fair
2021-01-28,1:00 PM,18 F,7 F,63 %,NW,13 mph,23 mph,30.12 in,0.0 in,Fair
2021-01-28,2:00 PM,19 F,7 F,58 %,WNW,13 mph,25 mph,30.10 in,0.0 in,Partly Cloudy
2021-01-28,2:18 PM,19 F,7 F,58 %,WNW,24 mph,32 mph,30.10 in,0.0 in,Mostly Cloudy / Windy
2021-01-28,3:00 PM,19 F,5 F,54 %,NW,17 mph,24 mph,30.10 in,0.0 in,Mostly Cloudy
2021-01-28,4:00 PM,19 F,1 F,46 %,WNW,15 mph,26 mph,30.10 in,0.0 in,Fair
2021-01-28,5:00 PM,18 F,5 F,58 %,NW,14 mph,26 mph,30.11 in,0.0 in,Mostly Cloudy
2021-01-28,5:30 PM,18 F,7 F,63 %,NW,7 mph,18 mph,30.11 in,0.0 in,Light Snow
2021-01-28,5:44 PM,18 F,5 F,58 %,NW,10 mph,17 mph,30.10 in,0.0 in,Cloudy
2021-01-28,6:00 PM,19 F,7 F,58 %,NW,13 mph,23 mph,30.10 in,0.0 in,Cloudy
2021-01-28,6:24 PM,19 F,7 F,58 %,NW,15 mph,22 mph,30.10 in,0.0 in,Light Snow
2021-01-28,6:39 PM,19 F,9 F,63 %,WNW,10 mph,18 mph,30.10 in,0.0 in,Cloudy
2021-01-28,6:40 PM,19 F,9 F,63 %,WNW,10 mph,18 mph,30.10 in,0.0 in,Light Snow
2021-01-28,7:00 PM,19 F,9 F,63 %,WNW,12 mph,18 mph,30.10 in,0.0 in,Light Snow
2021-01-28,7:07 PM,19 F,9 F,63 %,WNW,12 mph,0 mph,30.09 in,0.0 in,Cloudy
2021-01-28,8:00 PM,19 F,9 F,63 %,WNW,17 mph,23 mph,30.08 in,0.0 in,Cloudy
2021-01-28,9:00 PM,19 F,9 F,63 %,WNW,15 mph,24 mph,30.08 in,0.0 in,Fair
2021-01-28,10:00 PM,18 F,7 F,63 %,WNW,15 mph,22 mph,30.07 in,0.0 in,Fair
2021-01-28,11:00 PM,18 F,7 F,63 %,NW,8 mph,0 mph,30.05 in,0.0 in,Fair
2021-01-28,12:00 AM,18 F,10 F,73 %,NW,8 mph,0 mph,30.07 in,0.0 in,Fair
2021-01-28,12:14 AM,18 F,10 F,73 %,NW,9 mph,0 mph,30.07 in,0.0 in,Light Snow
2021-01-28,12:45 AM,16 F,5 F,62 %,NW,12 mph,25 mph,30.08 in,0.0 in,Mostly Cloudy
2021-01-29,1:00 AM,16 F,5 F,62 %,N,6 mph,17 mph,30.08 in,0.0 in,Fair
2021-01-29,2:00 AM,12 F,3 F,67 %,,0 mph,0 mph,30.08 in,0.0 in,Fair
2021-01-29,2:16 AM,12 F,3 F,67 %,NNW,15 mph,22 mph,30.08 in,0.0 in,Light Snow
2021-01-29,2:34 AM,12 F,3 F,67 %,NW,13 mph,25 mph,30.09 in,0.0 in,Partly Cloudy
2021-01-29,3:00 AM,10 F,0 F,62 %,NNW,13 mph,23 mph,30.09 in,0.0 in,Mostly Cloudy
2021-01-29,4:00 AM,10 F,0 F,62 %,NW,13 mph,0 mph,30.09 in,0.0 in,Fair
2021-01-29,5:00 AM,10 F,0 F,62 %,NW,9 mph,0 mph,30.09 in,0.0 in,Fair
2021-01-29,6:00 AM,12 F,1 F,62 %,NW,10 mph,0 mph,30.07 in,0.0 in,Fair
2021-01-29,6:15 AM,12 F,3 F,67 %,NW,8 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy
2021-01-29,6:21 AM,12 F,1 F,62 %,NNW,6 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy
2021-01-29,7:00 AM,12 F,3 F,67 %,NW,7 mph,0 mph,30.07 in,0.0 in,Fair
2021-01-29,8:00 AM,10 F,3 F,73 %,NW,7 mph,0 mph,30.05 in,0.0 in,Partly Cloudy
2021-01-29,9:00 AM,12 F,5 F,73 %,WNW,7 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy
2021-01-29,10:00 AM,14 F,5 F,67 %,NNW,5 mph,0 mph,30.08 in,0.0 in,Cloudy
2021-01-29,10:07 AM,14 F,5 F,67 %,NW,8 mph,0 mph,30.08 in,0.0 in,Light Snow
2021-01-29,10:14 AM,14 F,5 F,67 %,NW,7 mph,0 mph,30.08 in,0.0 in,Light Snow
2021-01-29,10:18 AM,14 F,7 F,73 %,NNW,7 mph,0 mph,30.08 in,0.0 in,Light Snow
2021-01-29,10:34 AM,14 F,7 F,73 %,WNW,6 mph,0 mph,30.08 in,0.0 in,Light Snow
2021-01-29,10:38 AM,14 F,9 F,79 %,NW,6 mph,0 mph,30.08 in,0.0 in,Light Snow
2021-01-29,10:42 AM,14 F,9 F,79 %,NW,5 mph,0 mph,30.08 in,0.0 in,Light Snow
2021-01-29,10:44 AM,14 F,9 F,79 %,NW,6 mph,0 mph,30.08 in,0.0 in,Light Snow
2021-01-29,10:52 AM,14 F,9 F,79 %,WNW,7 mph,0 mph,30.08 in,0.0 in,Cloudy
2021-01-29,10:58 AM,14 F,9 F,79 %,NW,8 mph,0 mph,30.08 in,0.0 in,Light Snow
2021-01-29,11:00 AM,14 F,9 F,79 %,NW,7 mph,0 mph,30.08 in,0.0 in,Light Snow
2021-01-29,11:57 AM,14 F,5 F,67 %,NNW,10 mph,0 mph,30.08 in,0.0 in,Cloudy
2021-01-29,12:00 PM,14 F,5 F,67 %,NW,10 mph,0 mph,30.08 in,0.0 in,Cloudy
2021-01-29,1:00 PM,16 F,5 F,62 %,NNW,5 mph,0 mph,30.05 in,0.0 in,Cloudy
2021-01-29,2:00 PM,16 F,5 F,62 %,WNW,6 mph,0 mph,30.04 in,0.0 in,Cloudy
2021-01-29,3:00 PM,18 F,7 F,63 %,NW,5 mph,0 mph,30.02 in,0.0 in,Cloudy
2021-01-29,4:00 PM,18 F,7 F,63 %,WNW,7 mph,0 mph,30.02 in,0.0 in,Cloudy
2021-01-29,4:08 PM,18 F,7 F,63 %,WNW,7 mph,0 mph,30.02 in,0.0 in,Light Snow
2021-01-29,4:39 PM,18 F,9 F,68 %,NW,8 mph,0 mph,30.02 in,0.0 in,Cloudy
2021-01-29,5:00 PM,19 F,9 F,63 %,NW,7 mph,0 mph,30.02 in,0.0 in,Cloudy
2021-01-29,6:00 PM,19 F,9 F,63 %,NW,9 mph,0 mph,30.02 in,0.0 in,Cloudy
2021-01-29,7:00 PM,19 F,9 F,63 %,NW,10 mph,17 mph,30.03 in,0.0 in,Cloudy
2021-01-29,7:46 PM,21 F,10 F,63 %,WNW,15 mph,0 mph,30.03 in,0.0 in,Light Snow
2021-01-29,7:57 PM,21 F,10 F,63 %,WNW,12 mph,18 mph,30.04 in,0.0 in,Cloudy
2021-01-29,7:58 PM,21 F,10 F,63 %,NW,13 mph,18 mph,30.03 in,0.0 in,Light Snow
2021-01-29,8:00 PM,21 F,10 F,63 %,NW,14 mph,0 mph,30.03 in,0.0 in,Light Snow
2021-01-29,8:22 PM,21 F,10 F,63 %,WNW,8 mph,18 mph,30.04 in,0.0 in,Cloudy
2021-01-29,8:53 PM,19 F,10 F,68 %,N,5 mph,0 mph,30.04 in,0.0 in,Light Snow
2021-01-29,9:00 PM,19 F,10 F,68 %,N,6 mph,0 mph,30.04 in,0.0 in,Light Snow
2021-01-29,9:03 PM,19 F,10 F,68 %,N,3 mph,0 mph,30.04 in,0.0 in,Cloudy
2021-01-29,9:46 PM,19 F,10 F,68 %,NNW,5 mph,0 mph,30.05 in,0.0 in,Light Snow
2021-01-29,10:00 PM,19 F,10 F,68 %,NW,7 mph,0 mph,30.05 in,0.0 in,Light Snow
2021-01-29,11:00 PM,19 F,10 F,68 %,NW,6 mph,0 mph,30.07 in,0.0 in,Light Snow
2021-01-29,12:00 AM,18 F,9 F,68 %,NNE,7 mph,0 mph,30.07 in,0.0 in,Light Snow
2021-01-29,12:05 AM,18 F,9 F,68 %,NNW,6 mph,0 mph,30.07 in,0.0 in,Partly Cloudy
2021-01-30,1:00 AM,16 F,9 F,73 %,NW,6 mph,0 mph,30.08 in,0.0 in,Fair
2021-01-30,2:00 AM,16 F,7 F,68 %,NW,6 mph,0 mph,30.08 in,0.0 in,Fair
2021-01-30,3:00 AM,16 F,5 F,62 %,NW,7 mph,0 mph,30.08 in,0.0 in,Fair
2021-01-30,4:00 AM,16 F,5 F,62 %,NW,5 mph,0 mph,30.08 in,0.0 in,Fair
2021-01-30,5:00 AM,14 F,5 F,67 %,NW,3 mph,0 mph,30.08 in,0.0 in,Fair
2021-01-30,6:00 AM,14 F,5 F,67 %,NW,3 mph,0 mph,30.07 in,0.0 in,Fair
2021-01-30,7:00 AM,16 F,7 F,68 %,NW,3 mph,0 mph,30.08 in,0.0 in,Fair
2021-01-30,8:00 AM,16 F,9 F,73 %,NW,6 mph,0 mph,30.09 in,0.0 in,Cloudy
2021-01-30,9:00 AM,16 F,9 F,73 %,WNW,6 mph,0 mph,30.10 in,0.0 in,Cloudy
2021-01-30,10:00 AM,16 F,10 F,79 %,CALM,0 mph,0 mph,30.09 in,0.0 in,Fair
2021-01-30,11:00 AM,19 F,12 F,74 %,WSW,2 mph,0 mph,30.10 in,0.0 in,Fair
2021-01-30,12:00 PM,21 F,12 F,68 %,SSW,5 mph,0 mph,30.11 in,0.0 in,Fair
2021-01-30,1:00 PM,23 F,14 F,68 %,SSW,6 mph,0 mph,30.11 in,0.0 in,Fair
2021-01-30,2:00 PM,25 F,14 F,64 %,SW,3 mph,0 mph,30.09 in,0.0 in,Fair
2021-01-30,3:00 PM,25 F,14 F,64 %,SSW,6 mph,0 mph,30.07 in,0.0 in,Fair
2021-01-30,4:00 PM,27 F,16 F,64 %,SSE,7 mph,0 mph,30.05 in,0.0 in,Fair
2021-01-30,5:00 PM,27 F,16 F,64 %,S,5 mph,0 mph,30.04 in,0.0 in,Fair
2021-01-30,6:00 PM,27 F,16 F,64 %,S,2 mph,0 mph,30.03 in,0.0 in,Fair
2021-01-30,7:00 PM,25 F,16 F,69 %,SE,3 mph,0 mph,30.04 in,0.0 in,Fair
2021-01-30,8:00 PM,23 F,16 F,74 %,ESE,3 mph,0 mph,30.04 in,0.0 in,Fair
2021-01-30,9:00 PM,21 F,16 F,80 %,ESE,2 mph,0 mph,30.04 in,0.0 in,Fair
2021-01-30,10:00 PM,23 F,12 F,63 %,ENE,8 mph,0 mph,30.02 in,0.0 in,Fair
2021-01-30,11:00 PM,23 F,14 F,68 %,NE,10 mph,0 mph,30.01 in,0.0 in,Fair
2021-01-30,12:00 AM,21 F,12 F,68 %,ENE,10 mph,0 mph,30.01 in,0.0 in,Fair
2021-01-31,1:00 AM,21 F,14 F,74 %,NE,15 mph,0 mph,30.02 in,0.0 in,Fair
2021-01-31,2:00 AM,21 F,10 F,63 %,NE,13 mph,0 mph,30.01 in,0.0 in,Fair
2021-01-31,3:00 AM,21 F,14 F,74 %,ENE,15 mph,0 mph,29.99 in,0.0 in,Fair
2021-01-31,4:00 AM,23 F,16 F,74 %,NE,14 mph,0 mph,29.99 in,0.0 in,Partly Cloudy
2021-01-31,4:05 AM,23 F,18 F,80 %,NNE,13 mph,18 mph,29.99 in,0.0 in,Mostly Cloudy
2021-01-31,4:18 AM,23 F,18 F,80 %,NE,15 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy
2021-01-31,4:30 AM,23 F,18 F,80 %,ENE,14 mph,0 mph,29.99 in,0.0 in,Cloudy
2021-01-31,5:00 AM,23 F,18 F,80 %,ENE,14 mph,0 mph,29.97 in,0.0 in,Cloudy
2021-01-31,6:00 AM,23 F,19 F,86 %,NE,13 mph,18 mph,29.95 in,0.0 in,Cloudy
2021-01-31,7:00 AM,25 F,19 F,80 %,NE,16 mph,0 mph,29.95 in,0.0 in,Cloudy
2021-01-31,8:00 AM,25 F,21 F,86 %,NE,17 mph,30 mph,29.94 in,0.0 in,Cloudy
2021-01-31,9:00 AM,25 F,21 F,86 %,NE,20 mph,28 mph,29.94 in,0.0 in,Cloudy
2021-01-31,9:16 AM,25 F,21 F,86 %,ENE,16 mph,28 mph,29.94 in,0.0 in,Cloudy
2021-01-31,10:00 AM,25 F,21 F,86 %,NE,22 mph,30 mph,29.93 in,0.0 in,Mostly Cloudy / Windy
2021-01-31,11:00 AM,25 F,21 F,86 %,NE,23 mph,30 mph,29.91 in,0.0 in,Cloudy / Windy
2021-01-31,11:04 AM,25 F,21 F,86 %,NE,25 mph,31 mph,29.91 in,0.0 in,Cloudy / Windy
2021-01-31,11:10 AM,25 F,21 F,86 %,NE,24 mph,33 mph,29.91 in,0.0 in,Cloudy / Windy
2021-01-31,11:16 AM,25 F,21 F,86 %,NE,26 mph,33 mph,29.91 in,0.0 in,Cloudy / Windy
2021-01-31,11:17 AM,25 F,21 F,86 %,NE,26 mph,33 mph,29.91 in,0.0 in,Cloudy / Windy
2021-01-31,11:18 AM,25 F,21 F,86 %,NE,26 mph,33 mph,29.91 in,0.0 in,Cloudy / Windy
2021-01-31,12:00 PM,25 F,21 F,86 %,NE,26 mph,35 mph,29.91 in,0.0 in,Cloudy / Windy
2021-01-31,12:41 PM,25 F,21 F,86 %,ENE,28 mph,39 mph,29.91 in,0.0 in,Cloudy / Windy
2021-01-31,1:00 PM,25 F,21 F,86 %,ENE,28 mph,36 mph,29.91 in,0.0 in,Cloudy / Windy
2021-01-31,2:00 PM,23 F,19 F,86 %,ENE,30 mph,39 mph,29.89 in,0.0 in,Cloudy / Windy
2021-01-31,3:00 PM,23 F,19 F,86 %,ENE,28 mph,39 mph,29.88 in,0.0 in,Cloudy / Windy
2021-01-31,4:00 PM,23 F,19 F,86 %,ENE,31 mph,38 mph,29.87 in,0.0 in,Cloudy / Windy
2021-01-31,5:00 PM,25 F,19 F,80 %,NE,29 mph,37 mph,29.84 in,0.0 in,Cloudy / Windy
2021-01-31,5:43 PM,23 F,18 F,80 %,ENE,24 mph,36 mph,29.86 in,0.0 in,Partly Cloudy / Windy
2021-01-31,6:00 PM,23 F,18 F,80 %,ENE,29 mph,37 mph,29.86 in,0.0 in,Mostly Cloudy / Windy
2021-01-31,7:00 PM,23 F,14 F,68 %,NE,24 mph,32 mph,29.86 in,0.0 in,Cloudy / Windy
2021-01-31,8:00 PM,23 F,12 F,63 %,NE,21 mph,26 mph,29.87 in,0.0 in,Fair / Windy
2021-01-31,9:00 PM,23 F,14 F,68 %,NE,21 mph,29 mph,29.87 in,0.0 in,Mostly Cloudy / Windy
2021-01-31,9:23 PM,23 F,14 F,68 %,NE,24 mph,30 mph,29.86 in,0.0 in,Mostly Cloudy / Windy
2021-01-31,10:00 PM,23 F,16 F,74 %,ENE,23 mph,31 mph,29.86 in,0.0 in,Cloudy / Windy
2021-01-31,11:00 PM,21 F,16 F,80 %,NE,23 mph,0 mph,29.86 in,0.0 in,Cloudy / Windy
2021-01-31,12:00 AM,21 F,14 F,74 %,NE,24 mph,31 mph,29.84 in,0.0 in,Cloudy / Windy
